Document ID,Agency ID,Docket ID,Tracking Number,Document Type,Posted Date,Is Withdrawn?,Federal Register Number,FR Citation,Title,Comment Start Date,Comment Due Date,Allow Late Comments,Comment on Document ID,Effective Date,Implementation Date,Postmark Date,Received Date,Author Date,Related RIN(s),Authors,CFR,Abstract,Legacy ID,Media,Document Subtype,Exhibit Location,Exhibit Type,Additional Field 1,Additional Field 2,Topics,Duplicate Comments,OMB/PRA Approval Number,Page Count,Page Length,Paper Width,Special Instructions,Source Citation,Start End Page,Subject,First Name,Last Name,City,State/Province,Zip/Postal Code,Country,Organization Name,Submitter Representative,Representative's Address,"Representative's City, State & Zip",Government Agency,Government Agency Type,Comment,Category,Restrict Reason Type,Restrict Reason,Reason Withdrawn,Content Files,Attachment Files,"Display Properties (Name, Label, Tooltip)"
"USCG-2023-0492-0001","USCG","USCG-2023-0492",,"Rule",2023-06-16T04:00Z,false,"2023-12860","88 FR 39360","Safety Zone; Lower Mississippi River, Mile Markers 94 to 97 Above Head of Passes, New Orleans, LA—Essence Festival Fireworks Display",,,false,,,,,2023-06-16T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,1,,,,,"39360 - 39360",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0492-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0492-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0493-0001","USCG","USCG-2023-0493",,"Rule",2023-06-28T04:00Z,false,"2023-13755","88 FR 41820","Special Local Regulation; Dutch Shoe Regatta; San Diego, CA",,,false,,,,,2023-06-28T04:00Z,,,,"33 CFR Part 100",,,,,,,,,,,,1,,,,,"41820 - 41820",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0493-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0493-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0502-0001","USCG","USCG-2023-0502",,"Rule",2023-07-18T04:00Z,false,"2023-15112","88 FR 45818","Safety Zone; Hemingway Paddleboard Race, Key West, FL",,,false,,,,,2023-07-18T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,1,,,,,"45818 - 45818",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0502-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0502-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0503-0001","USCG","USCG-2023-0503",,"Rule",2023-07-13T04:00Z,false,"2023-14847","88 FR 44700","Safety Zone; Anchor Bay Bass, Brew, and BBQ Fireworks, Lake St. Clair; Chesterfield, MI",,,false,,,,,2023-07-13T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"44700 - 44702",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0503-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0503-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0504-0001","USCG","USCG-2023-0504",,"Rule",2023-06-27T04:00Z,false,"2023-13660","88 FR 41508","Safety Zone: Recurring Events in Captain of the Port Duluth—City of Bayfield 4th of July Fireworks Display",,,false,,,,,2023-06-27T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,2,,,,,"41508 - 41509",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0504-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0504-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0505-0001","USCG","USCG-2023-0505",,"Rule",2023-11-22T05:00Z,false,,,"Security Zone; Piers 27 and 29, San Francisco Bay, San Francisco, CA",2023-11-22T05:00Z,,false,,,,,2023-11-22T05:00Z,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0505-0001/content.pdf",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0508-0001","USCG","USCG-2023-0508",,"Rule",2023-06-28T04:00Z,false,"2023-13766","88 FR 41820","Safety Zone; Marathon July 4th Fireworks, Marathon, FL",,,false,,,,,2023-06-28T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"41820 - 41822",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0508-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0508-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0509-0001","USCG","USCG-2023-0509",,"Rule",2023-06-27T04:00Z,false,"2023-13594","88 FR 41500","Safety Zone; City of Toledo Fireworks; Maumee River; Toledo, OH",,,false,,,,,2023-06-27T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"41500 - 41502",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0509-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0509-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0510-0002","USCG","USCG-2023-0510",,"Rule",2023-10-03T04:00Z,false,"2023-21751","88 FR 67946","Special Local Regulation; Atlantic Intracoastal Waterway, Morehead City, NC",,,false,,,,,2023-10-03T04:00Z,,,,"33 CFR Part 100",,,,,,,,,"Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Waterways",,,5,,,,,"67946 - 67950",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0510-0002/content.pdf,https://downloads.regulations.gov/USCG-2023-0510-0002/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0511-0001","USCG","USCG-2023-0511",,"Rule",2023-09-22T04:00Z,false,"2023-20566","88 FR 65320","Special Local Regulation; Swim the Loop and Motts Channel Sprint; Wrightsville Beach, NC",,,false,,,,,2023-09-22T04:00Z,,,,"33 CFR Part 100",,,,,,,,,,,,2,,,,,"65320 - 65321",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0511-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0511-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0512-0001","USCG","USCG-2023-0512",,"Rule",2023-11-08T05:00Z,false,"2023-24713","88 FR 76997","Safety Zone, Neuse River, New Bern, NC",,,false,,,,,2023-11-08T05:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"76997 - 76999",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0512-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0512-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0515-0001","USCG","USCG-2023-0515",,"Rule",2023-06-27T04:00Z,false,"2023-13592","88 FR 41506","Safety Zones; Annual Events in the Captain of the Port Buffalo Zone",,,false,,,,,2023-06-27T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,1,,,,,"41506 - 41506",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0515-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0515-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0516-0001","USCG","USCG-2023-0516",,"Rule",2023-07-17T04:00Z,false,"2023-15049","88 FR 45339","Safety Zones; Annual Events in the Captain of the Port Buffalo Zone",,,false,,,,,2023-07-17T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,2,,,,,"45339 - 45340",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0516-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0516-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0517-0001","USCG","USCG-2023-0517",,"Rule",2023-06-23T04:00Z,false,"2023-13519","88 FR 41027","Security Zone; Cooper River, Charleston, SC",,,false,,,,,2023-06-23T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"41027 - 41029",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0517-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0517-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0518-0001","USCG","USCG-2023-0518",,"Rule",2023-06-30T04:00Z,false,"2023-13886","88 FR 42243","Safety Zone; Savannah River 4th of July Fireworks Show, Savannah, GA",,,false,,,,,2023-06-30T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"42243 - 42245",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0518-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0518-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0521-0001","USCG","USCG-2023-0521",,"Rule",2023-08-18T04:00Z,false,"2023-17833","88 Fr 56469","Special Local Regulation: Kailua Bay, Ironman World Championship, Kailua-Kona, HI",,,false,,,,,2023-08-18T04:00Z,,,,"33 CFR Part 100",,,,,,,,,,,,1,,,,,"56469 - 56469",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0521-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0521-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0524-0001","USCG","USCG-2023-0524",,"Rule",2023-06-22T04:00Z,false,"2023-13269","88 FR 40713","Safety Zone; Atlantic Ocean, Virginia Beach, VA",,,false,,,2023-06-23T04:00Z,,2023-06-22T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"40713 - 40715",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0524-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0524-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file; implementationDate, Implementation/ Service Date, The date the document is to be implemented"
"USCG-2023-0525-0001","USCG","USCG-2023-0525",,"Rule",2023-11-22T05:00Z,false,,,"Security Zone; San Francisco Bay, San Francisco, CA",2023-11-22T05:00Z,,false,,,,,2023-11-22T05:00Z,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0525-0001/content.pdf",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0527-0001","USCG","USCG-2023-0527",,"Rule",2023-06-29T04:00Z,false,"2023-13715","88 FR 42027","Safety Zone; San Francisco Giants Fireworks, San Francisco Bay, San Francisco, CA",,,false,,,,,2023-06-29T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,2,,,,,"42027 - 42028",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0527-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0527-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0528-0001","USCG","USCG-2023-0528",,"Rule",2023-07-21T04:00Z,false,"2023-15535","88 FR 47022","Safety Zone; Port of Los Angeles, San Pedro Bay, CA",,,false,,,,,2023-07-21T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"47022 - 47024",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0528-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0528-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0530-0005","USCG","USCG-2023-0530",,"Rule",2024-02-23T05:00Z,false,"2024-03463","13910","Drawbridge Operation Regulation; Long Creek, Nassau County, NY",,,false,,,,,2024-02-23T05:00Z,,,,"33 CFR Part 117",,,,,,,,,"Bridges",,,2,,,,,"13910 - 13911",,,,,,,,,,,,,,,,,,,,,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0532-0002","USCG","USCG-2023-0532",,"Rule",2024-02-23T05:00Z,false,"2024-03462","89 FR 13911","Drawbridge Operation Regulation; Sloop Channel, Nassau County, NY",,,false,,,,,2024-02-23T05:00Z,,,,"33 CFR Part 117",,,,,,,,,"Bridges",,,3,,,,,"13911 - 13913",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0532-0002/content.pdf,https://downloads.regulations.gov/USCG-2023-0532-0002/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0536-0001","USCG","USCG-2023-0536",,"Rule",2023-07-19T04:00Z,false,"2023-15227","88 FR 46073","Special Local Regulation; Iron Man 70.3 Triathlon, Lake Erie; Sandusky, OH",,,false,,,,,2023-07-19T04:00Z,,,,"33 CFR Part 100",,,,,,,,,"Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"46073 - 46075",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0536-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0536-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0537-0001","USCG","USCG-2023-0537",,"Rule",2023-11-22T05:00Z,false,,,"Safety Zone; Pacific Ocean, Santa Barbra Channel, CA",2023-11-22T05:00Z,,false,,,,,2023-11-22T05:00Z,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0537-0001/content.pdf",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0542-0001","USCG","USCG-2023-0542",,"Rule",2023-08-22T04:00Z,false,"2023-18008","88 FR 57004","Safety Zones: Savannah River, M/V Biglift Barentsz, Savannah, GA",,,false,,,,,2023-08-22T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"57004 - 57006",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0542-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0542-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0544-0001","USCG","USCG-2023-0544",,"Rule",2023-07-03T04:00Z,false,"2023-14079","88 FR 42619","Safety Zone; Corpus Christi Bay, Corpus Christi, TX",,,false,,,,,2023-07-03T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"42619 - 42621",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0544-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0544-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0552-0001","USCG","USCG-2023-0552",,"Rule",2023-07-03T04:00Z,false,"2023-14156","88 FR 42619","Safety Zones in Reentry Sites; Jacksonville, Daytona, and Canaveral, Florida",,,false,,,,,2023-07-03T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,1,,,,,"42619 - 42619",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0552-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0552-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0560-0001","USCG","USCG-2023-0560",,"Rule",2023-07-17T04:00Z,false,"2023-15028","88 FR 45338","Safety Zone; Presque Isle Bay, Erie, PA",,,false,,,,,2023-07-17T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,2,,,,,"45338 - 45339",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0560-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0560-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0563-0001","USCG","USCG-2023-0563",,"Rule",2023-08-11T04:00Z,false,"2023-17223","88 FR 54487","Special Local Regulations; Marine Events Within the Fifth Coast Guard District—Atlantic City, NJ",,,false,,,,,2023-08-11T04:00Z,,,,"33 CFR Part 100",,,,,,,,,,,,1,,,,,"54487 - 54487",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0563-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0563-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0564-0001","USCG","USCG-2023-0564",,"Rule",2023-07-21T04:00Z,false,"2023-15559","88 FR 47020","Safety Zone, Upper Mississippi River MM 660.5–659.5, Lansing, IA",,,false,,,,,2023-07-21T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"47020 - 47022",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0564-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0564-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0565-0001","USCG","USCG-2023-0565",,"Rule",2023-07-20T04:00Z,false,"2023-15444","88 FR 46689","Safety Zone: St. Johns River, Jacksonville, FL",2023-07-20T04:00Z,2023-09-22T03:59:59Z,false,,,,,2023-07-20T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"46689 - 46691",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0565-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0565-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0569-0001","USCG","USCG-2023-0569",,"Rule",2023-07-19T04:00Z,false,"2023-15026","88 FR 46075","Security Zones; Corpus Christi Ship Channel, Corpus Christi, TX",,,false,,,,,2023-07-19T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"46075 - 46077",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0569-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0569-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0572-0001","USCG","USCG-2023-0572",,"Rule",2023-08-25T04:00Z,false,"2023-18372","88 FR 58104","Safety Zone; Lake of the Ozarks, Mile Marker 8, Lake Ozark, MO",,,false,,,,,2023-08-25T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"58104 - 58106",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0572-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0572-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0580-0001","USCG","USCG-2023-0580",,"Rule",2023-07-31T04:00Z,false,"2023-16153","88 FR 49290","Safety Zone; Lake Erie, Cleveland, OH",,,false,,,,,2023-07-31T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"49290 - 49292",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0580-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0580-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0590-0001","USCG","USCG-2023-0590",,"Rule",2023-12-05T05:00Z,false,"2023-26537","88 FR 84238","2023 Quarterly Listings; Safety Zones, Security Zones, and Special Local Regulations",,,false,,,,,2023-12-05T05:00Z,,,,"33 CFR Parts 100 and 165",,,,,,,,,,,,2,,,,,"84238 - 84239",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0590-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0590-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0593-0001","USCG","USCG-2023-0593",,"Rule",2023-10-17T04:00Z,false,"2023-22884","88 FR 71481","Special Local Regulation; Lake Havasu, Lake Havasu City, AZ",,,false,,,,,2023-10-17T04:00Z,,,,"33 CFR Part 100",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"71481 - 71483",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0593-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0593-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0597-0002","USCG","USCG-2023-0597",,"Rule",2024-03-08T05:00Z,false,"2024-05009","89 FR 16685","Special Local Regulations; Recurring Marine Events, Sector St. Petersburg",,,false,,,,,2024-03-08T05:00Z,,,,"33 CFR Part 100",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,4,,,,,"16685 - 16688",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0597-0002/content.pdf,https://downloads.regulations.gov/USCG-2023-0597-0002/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0598-0001","USCG","USCG-2023-0598",,"Rule",2023-08-16T04:00Z,false,"2023-17554","88 FR 55572","Special Local Regulation: Marine Events within the Fifth Coast Guard District—Atlantic City, NJ",2023-08-16T04:00Z,,false,,,,,2023-08-16T04:00Z,,,,"33 CFR Part 100",,,,,,,,,,,,1,,,,,"55572 - 55572",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0598-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0598-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0599-0001","USCG","USCG-2023-0599",,"Rule",2023-07-25T04:00Z,false,"2023-15697","88 FR 47772","Annual Events in the Captain of the Port Buffalo Zone—July and August 2023",,,false,,,,,2023-07-25T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,2,,,,,"47772 - 47773",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0599-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0599-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0601-0001","USCG","USCG-2023-0601",,"Rule",2023-07-31T04:00Z,false,"2023-16152","88 FR 49287","Drawbridge Operation Regulation: Atlantic Intracoastal Waterway; West Palm Beach, FL",2023-07-31T04:00Z,2023-09-30T03:59:59Z,false,,,,,2023-07-31T04:00Z,,,,"33 CFR Part 117",,,,,,,,,,,,2,,,,,"49287 - 49288",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0601-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0601-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0605-0001","USCG","USCG-2023-0605",,"Rule",2023-07-28T04:00Z,false,"2023-16042","88 FR 48731","Security Zones; Seattle’s Seafair Fleet Week Moving Vessels, Puget Sound, WA",,,false,,,,,2023-07-28T04:00Z,,,,"33 CFR Part 165",,,,,,,,,,,,2,,,,,"48731 - 48732",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0605-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0605-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0606-0001","USCG","USCG-2023-0606",,"Rule",2023-08-31T04:00Z,false,"2023-18641","88 FR 60147","Safety Zone; Swim for Alligator Lighthouse, Islamorada, FL",,,false,,,,,2023-08-31T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,4,,,,,"60147 - 60150",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0606-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0606-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0607-0001","USCG","USCG-2023-0607",,"Rule",2023-08-10T04:00Z,false,"2023-17168","88 FR 54237","Safety Zone; HBPW James DeYoung Powerplant Explosive Demolition; Macatawa",,,false,,,,,2023-08-10T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"54237 - 54239",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0607-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0607-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0610-0001","USCG","USCG-2023-0610",,"Rule",2023-08-14T04:00Z,false,"2023-17380","88 FR 54880","Safety Zone; Ohio River Mile Markers 90.4–91, Wheeling, WV",,,false,,,,,2023-08-14T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Marine Safety,Navigation (Water),Reporting,Recordkeeping and Reporting Requirements,Waterways",,,3,,,,,"54880 - 54882",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0610-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0610-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0613-0001","USCG","USCG-2023-0613",,"Rule",2023-08-02T04:00Z,false,"2023-16428","88 FR 50765","Safety Zone; Kanawha River, Mile Markers 41.5 to 42.5, Nitro, WV",,,false,,,,,2023-08-02T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"50765 - 50767",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0613-0001/content.pdf,https://downloads.regulations.gov/USCG-2023-0613-0001/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0613-0003","USCG","USCG-2023-0613",,"Rule",2023-08-17T04:00Z,false,"2023-17705","88 FR 55913","Safety Zone; Kanawha River, Mile Markers 41.5 to 42.5, Nitro, WV, Change in Dates",,,false,,,,,2023-08-17T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,3,,,,,"55913 - 55915",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0613-0003/content.pdf,https://downloads.regulations.gov/USCG-2023-0613-0003/content.htm",,"pageCount, Page Count, Number of pages In the content file"
"USCG-2023-0613-0004","USCG","USCG-2023-0613",,"Rule",2023-09-06T04:00Z,false,"2023-19205","88 FR 60890","Safety Zone; Kanawha River, Mile Markers 41.5 to 42.5, Nitro, WV, Change in Dates",,,false,,,,,2023-09-06T04:00Z,,,,"33 CFR Part 165",,,,,,,,,"Harbors,Marine Safety,Navigation (Water),Reporting and Recordkeeping Requirements,Security Measures,Waterways",,,4,,,,,"60890 - 60893",,,,,,,,,,,,,,,,,,,"https://downloads.regulations.gov/USCG-2023-0613-0004/content.pdf,https://downloads.regulations.gov/USCG-2023-0613-0004/content.htm",,"pageCount, Page Count, Number of pages In the content file"
